Id,SalePrice
2037,191163.33800395156
2038,291186.9962461578
2039,203561.9286194765
2040,485509.47073791904
2041,248726.8342260334
2042,203774.83836677205
2043,180263.14900752407
2044,169163.07779109027
2045,178090.5712244969
2046,154240.53573745716
2047,145594.7442335947
2048,142152.69101372026
2049,153291.26335846665
2050,158346.7723919542
2051,117667.6919927188
2052,124155.74543365264
2053,143769.49753546622
2054,103661.58522170222
2055,155712.3480818184
2056,142350.50629978164
2057,124917.43642120366
2058,237955.02609896826
2059,150930.82758207517
2060,167657.88658344038
2061,168829.73328426413
2062,125447.22672288526
2063,129553.28426951218
2064,134551.23026222404
2065,120258.4408924754
2066,174751.82995796928
2067,153804.4721411037
2068,155438.69262596546
2069,77606.818377541
2070,110389.14870764449
2071,108722.16521100656
2072,154764.62140525298
2073,140302.59114816732
2074,172214.51791446685
2075,138239.51804319516
2076,114033.39852854991
2077,158163.36576437188
2078,122568.08830160946
2079,139009.1559096396
2080,110369.34553301267
2081,125737.04249497077
2082,133762.47693359264
2083,149828.22522511982
2084,102922.1249853462
2085,111286.79674966517
2086,128867.21560499207
2087,122568.38076126124
2088,101425.85786590581
2089,90069.13138639167
2090,137188.65132579234
2091,125889.66638766033
2092,126570.26462786597
2093,128182.47332736952
2094,95593.3708459621
2095,138675.95273974538
2096,77800.06949913074
2097,107412.59391384003
2098,147680.81651642264
2099,79047.18669498172
2100,107971.71358551312
2101,119143.59242538939
2102,130150.68212335785
2103,111639.88003711314
2104,153982.5140011214
2105,135625.23446171376
2106,79790.68068098377
2107,213254.1630474598
2108,120551.88797728368
2109,111941.12086941971
2110,131808.00110134043
2111,153507.84431934304
2112,144585.22224066113
2113,115164.07763701123
2114,129638.36168665803
2115,150169.69360252828
2116,115399.03557453807
2117,146851.6903834765
2118,127357.16621582277
2119,112754.2934742643
2120,106216.84265106104
2121,80630.11912427888
2122,123703.40438044135
2123,89834.68475379463
2124,158808.73700268145
2125,144293.1538704988
2126,169028.23877054945
2127,156946.02724748736
2128,147957.21531228092
2129,100126.87294585376
2130,140630.5237167835
2131,132647.67949284948
2132,105361.62634749517
2133,121883.85694483094
2134,128544.12079330184
2135,85207.51418597825
2136,84932.58193744553
2137,105596.14436072281
2138,131322.54822774132
2139,141167.87088762407
2140,137093.43907130923
2141,152764.4445820016
2142,131158.12595904042
2143,150210.86887548445
2144,116950.3513991853
2145,129414.01298790224
2146,148112.92208236505
2147,177485.50326888086
2148,138825.68210964295
2149,143950.46647278217
2150,212345.33937698184
2151,106396.90530601724
2152,174746.58166251634
2153,172201.77804985977
2154,117435.43305585049
2155,136134.92214629502
2156,304838.95851304283
2157,235727.31144816556
2158,230965.76603411944
2159,238615.358852208
2160,184448.22863777154
2161,247194.058928757
2162,354697.9853450892
2163,334317.5959717167
2164,262279.3693852853
2165,207264.89219015944
2166,146044.27942096008
2167,218059.0150166113
2168,203552.80410376604
2169,202978.69319699056
2170,218562.07047433086
2171,152627.49699859438
2172,138856.52404805968
2173,170551.68168310492
2174,234650.55912290257
2175,291505.0246290908
2176,317993.34344340645
2177,249224.3178608884
2178,222312.60386206704
2179,154908.20813012795
2180,235546.95443550995
2181,197055.39766437837
2182,206861.30158640453
2183,188334.92450974547
2184,118130.94336640865
2185,146518.1326210124
2186,136980.78577286532
2187,153399.38487898072
2188,153415.65539691586
2189,494947.1174634787
2190,82502.10408584244
2191,83661.8173767149
2192,99055.96864445086
2193,105186.48473983067
2194,102564.74172207128
2195,121519.97873113959
2196,114552.7177141508
2197,122538.59394843245
2198,140536.25559903
2199,187880.22322726774
2200,138122.66492090566
2201,152488.86599457942
2202,171438.21812161375
2203,169484.6513141773
2204,191145.05496913992
2205,121075.5760616525
2206,140217.35346744795
2207,188393.34215211123
2208,252778.32965683067
2209,207937.14384369864
2210,122284.91337307463
2211,106898.31757194623
2212,116189.21589439565
2213,111300.29738913907
2214,145346.23294081536
2215,103940.27045851576
2216,144237.88430066776
2217,85520.19237504229
2218,111175.45735017951
2219,65698.72023018742
2220,108856.27047734166
2221,348017.25749555504
2222,288553.15464522486
2223,290992.69626829564
2224,213123.8377002611
2225,128583.386451321
2226,205587.94083847714
2227,209848.2708663084
2228,268372.9687188502
2229,231351.20659127482
2230,157522.15008497806
2231,216753.87464749676
2232,174301.58384004113
2233,199012.14377334632
2234,247366.89945065795
2235,243793.0161008188
2236,263623.7286804762
2237,330289.8767597206
2238,218417.49538562162
2239,117792.4181114569
2240,159985.74302161086
2241,159786.2782732814
2242,124040.14984700033
2243,130197.4213884621
2244,118860.91773881669
2245,116733.96071044997
2246,145054.7908161981
2247,127796.71179166296
2248,130503.39510033284
2249,125723.91553105404
2250,120932.67352100284
2251,172478.46256634576
2252,165681.1265869042
2253,167256.80993739163
2254,184053.2143922887
2255,198519.3522616469
2256,186540.6669729685
2257,236894.92955963194
2258,165370.02799137804
2259,182071.46565214903
2260,157715.4655774368
2261,164347.83996890718
2262,194480.1111164012
2263,345434.2259493416
2264,419802.141431891
2265,184633.48286016466
2266,268319.7796352071
2267,399529.1652819452
2268,398270.7943878153
2269,151514.43295165358
2270,190290.25429176027
2271,225955.40871616386
2272,209430.4893303065
2273,171425.4975540151
2274,199350.66192754614
2275,148001.81470644617
2276,170632.5931900019
2277,172880.77151840593
2278,129634.24401229626
2279,132887.95880893842
2280,122854.40146487851
2281,180963.77803646406
2282,199764.5417278924
2283,116219.2671464124
2284,122137.2965987582
2285,131307.95455311486
2286,126258.00610810301
2287,367415.18809895444
2288,269110.7315933911
2289,378778.29892632295
2290,431115.08458829776
2291,318498.5555413379
2292,355905.8535936153
2293,417166.3464639568
2294,394572.5517372961
2295,456336.50929652347
2296,283660.9775333584
2297,340754.57094573893
2298,275919.3139331257
2299,384787.6249288954
2300,327666.0716421149
2301,309578.7709333609
2302,257423.4424927344
2303,239857.779568719
2304,265481.16337517335
2305,215588.3566400632
2306,200133.67784616537
2307,206661.62008066036
2308,203218.78849771357
2309,258461.13978079974
2310,208847.078205605
2311,203584.06154105693
2312,178947.99594361053
2313,178340.9235385516
2314,176688.50137709477
2315,195819.68393908985
2316,244776.56607486264
2317,198160.20313484877
2318,186280.70748307212
2319,188423.99429602054
2320,177731.48228683625
2321,242618.79922319713
2322,169221.1170995655
2323,193697.54382984215
2324,181584.04830623398
2325,208531.3708725055
2326,189334.87464604856
2327,213122.17516138515
2328,234105.60623726257
2329,187782.23766661208
2330,195071.61725076046
2331,393046.2131325352
2332,468436.65171677916
2333,299658.32710952894
2334,285659.57847188774
2335,240637.68490631442
2336,331746.94808187126
2337,211767.29967828884
2338,271202.5776689051
2339,223754.15362406304
2340,349498.6917739883
2341,257059.94539146256
2342,213757.3996495419
2343,223698.8470945175
2344,229212.8140008679
2345,236307.0201305996
2346,186755.88986003265
2347,194868.79504855623
2348,216497.47327552398
2349,187758.2967549113
2350,338149.3077182402
2351,226461.89098263372
2352,255158.06153894332
2353,289850.16160670726
2354,144349.95869070385
2355,150958.65123211418
2356,154885.554106469
2357,195554.43962243316
2358,196116.54712802643
2359,150048.98257311396
2360,124017.37730868628
2361,137422.2786795574
2362,309163.3574123687
2363,140140.28421017385
2364,164802.87137096495
2365,231592.93928855887
2366,172805.18185796714
2367,210563.7056892619
2368,221108.97559923038
2369,202220.75692339495
2370,176128.24648920045
2371,179558.91709958526
2372,191651.92537867348
2373,242398.98419895305
2374,291834.4269519799
2375,229007.961580321
2376,278274.4555774423
2377,365271.5112085666
2378,156603.54407464026
2379,220890.26914436198
2380,147575.38503308376
2381,166721.28354620238
2382,205380.23428808225
2383,198743.68763935874
2384,230679.01949242334
2385,158576.07672564843
2386,136565.84114729328
2387,142388.5341335516
2388,109554.08869340847
2389,123034.55378278087
2390,151319.6350651551
2391,141690.71617408926
2392,110867.7724127428
2393,155957.75484907167
2394,145051.16435936495
2395,249043.05678804213
2396,142399.27731983946
2397,197308.033650359
2398,137439.21177253078
2399,71077.02034062988
2400,66425.44129187334
2401,102769.47641680573
2402,136358.26954383918
2403,141610.91612755696
2404,162099.63387449802
2405,155147.2724251692
2406,134589.19754756763
2407,144290.06619133588
2408,151896.0871634075
2409,122229.33446143672
2410,167051.01142141223
2411,118733.27457666668
2412,146701.23980220003
2413,129608.05258954813
2414,133564.0785054509
2415,131745.39698421906
2416,127122.59962354955
2417,112257.77542698306
2418,128428.79593343043
2419,134602.1611510031
2420,117876.68794152964
2421,143131.3658970195
2422,119127.9841837719
2423,118890.30245084933
2424,143102.7444865634
2425,271216.1135789976
2426,129414.89806640543
2427,153297.7458579135
2428,160866.19684205955
2429,114369.34009258926
2430,133596.6759710613
2431,115184.79631344927
2432,137636.44951197837
2433,138102.9996763483
2434,134656.55328590167
2435,146945.08710620156
2436,112914.53430733137
2437,88313.0493583295
2438,127892.02626461201
2439,116997.90308317296
2440,122548.4922122047
2441,100067.83980996335
2442,109014.16973681598
2443,124614.060396383
2444,129321.75869369337
2445,94321.10836319394
2446,149597.55613679622
2447,173609.22994974436
2448,138459.14679751373
2449,129623.99437278026
2450,151824.96873444843
2451,136478.65559974132
2452,186843.28740951628
2453,104048.54310350391
2454,142672.06353394693
2455,120115.29601869377
2456,120928.613264881
2457,126135.99608411349
2458,136275.57014613046
2459,113742.27013782237
2460,137928.17823785573
2461,121114.55611327551
2462,132411.26191980444
2463,126834.04351172787
2464,183412.51986861252
2465,134076.88115481613
2466,118098.38915980834
2467,143627.3882692973
2468,93966.99714308024
2469,75223.84243980749
2470,199299.48200483274
2471,195397.30792646532
2472,171258.8491090757
2473,118778.16451601197
2474,109188.58927723079
2475,193029.7899919782
2476,111798.1211542485
2477,121111.96070229192
2478,133897.9450906358
2479,114325.3244917065
2480,147759.31351489684
2481,134520.73435204013
2482,125921.95997648135
2483,116962.66649945357
2484,129348.71563952323
2485,131348.82881059631
2486,125757.09130454317
2487,265659.8701052412
2488,164602.23140612594
2489,142590.93643986908
2490,134648.48455610077
2491,78710.07063579067
2492,204714.456004992
2493,160185.7726255456
2494,150137.2768117771
2495,86268.51326987203
2496,244104.85986639708
2497,156410.55706496284
2498,113579.4196314757
2499,81522.11299356211
2500,126449.20396771641
2501,141604.92382068365
2502,135773.66166945768
2503,108345.59612668189
2504,182340.7470685007
2505,242009.82710187236
2506,246873.8980206168
2507,294745.74526907544
2508,246797.06415165876
2509,233741.46256082412
2510,211439.69935590998
2511,181996.4240328546
2512,225806.97629752933
2513,252764.84308892325
2514,228858.37087367065
2515,143927.00530584896
2516,184905.75531245297
2517,145037.6081577427
2518,151231.7565610992
2519,240554.09064608344
2520,229188.18538077376
2521,194822.6630328654
2522,232036.96323332257
2523,118364.24454978183
2524,154777.05765207196
2525,141123.38728339356
2526,137351.2765827481
2527,126839.24669522454
2528,131229.13594588838
2529,123538.48820691275
2530,128487.00624034925
2531,276744.5181455912
2532,237594.19974191155
2533,198758.9756416755
2534,219352.67974557108
2535,300992.8312930572
2536,271025.0796736302
2537,247632.2360020134
2538,191944.1524688516
2539,183007.01392949905
2540,183102.6231071794
2541,190754.41501709027
2542,194946.10647163607
2543,149783.42520517844
2544,120755.64523710676
2545,138321.80991783092
2546,131711.95160394235
2547,136377.00030267425
2548,177121.42947272977
2549,153402.42664903364
2550,426397.51392629003
2551,149506.04959908308
2552,110461.2580204563
2553,83399.37542354602
2554,96007.37745608545
2555,108531.86473576845
2556,109846.2170589574
2557,121024.22322047099
2558,212794.10789748692
2559,126518.57439673471
2560,140927.21294597973
2561,136996.03753272406
2562,135046.37286505676
2563,132994.05210525
2564,192786.1509120647
2565,129712.77713461976
2566,172172.4913548091
2567,142782.14834744978
2568,210533.95556473843
2569,181778.5660098001
2570,128569.24211852389
2571,189249.64149330943
2572,137250.8777610537
2573,243578.81670846412
2574,289462.31054641685
2575,138709.11187318334
2576,132793.40932885025
2577,156528.27177967827
2578,93171.6764816476
2579,84485.53995239384
2580,130825.91988091763
2581,143376.4579603828
2582,126423.01772598967
2583,317278.22945544205
2584,164163.29246074153
2585,214987.25721817825
2586,231012.80003288336
2587,179878.42369129971
2588,143470.1686921441
2589,143810.28028446797
2590,218283.04799086283
2591,316514.9573797721
2592,206739.08011565616
2593,245513.05220152257
2594,173808.91928918843
2595,187697.0573498321
2596,297975.9830612282
2597,196601.81176615105
2598,292785.7864106398
2599,291366.26639674813
2600,223337.24514844504
2601,153020.8702038846
2602,102038.62138531927
2603,120006.61182661302
2604,105837.90453925042
2605,93887.61746364787
2606,153184.90821601005
2607,266350.2326561298
2608,229220.55515675218
2609,168683.51897830676
2610,105654.39591456426
2611,136212.17522057227
2612,171771.9665039598
2613,123708.40467329825
2614,129812.51715085215
2615,166550.02378331483
2616,153657.3081773525
2617,195111.28227507113
2618,252007.44927973245
2619,192761.1745849486
2620,181643.52186977337
2621,173000.99627514012
2622,185862.36564007416
2623,273094.57883146603
2624,303048.257821461
2625,282162.42435815674
2626,168499.57360337602
2627,154841.0262747991
2628,553743.4632065408
2629,481537.72531465534
2630,335956.0132752234
2631,487286.8029195805
2632,420700.9087962481
2633,258190.82623956734
2634,379385.2685649044
2635,158702.60692425192
2636,175501.69519414948
2637,173059.658629807
2638,249221.53149126447
2639,185318.12951112798
2640,157163.1867568558
2641,111411.55183060767
2642,204922.59132078558
2643,136135.287769632
2644,139029.15761180248
2645,124380.61745396306
2646,104627.91963012287
2647,131705.66268140436
2648,158169.58987081487
2649,139321.10493194096
2650,121392.09465741148
2651,155475.80408859169
2652,438044.78144035675
2653,218388.90822281357
2654,218079.71218799116
2655,362786.9487150666
2656,323874.91085483995
2657,408501.8942010628
2658,270587.64511346316
2659,312041.4622982196
2660,327341.0670535736
2661,338197.54221979505
2662,356493.48474638874
2663,288867.3662365437
2664,249301.62306910526
2665,318101.3827780031
2666,281782.0820240683
2667,175645.00462013588
2668,192143.8743678125
2669,187332.5023632977
2670,296200.0277267935
2671,185772.4695066776
2672,221746.7739762955
2673,210981.75436158574
2674,204579.6041738076
2675,174541.2656198799
2676,194101.26426644853
2677,192796.42579716013
2678,383969.71124072105
2679,277761.64953456254
2680,258868.05845055528
2681,466617.2711749629
2682,327016.0308401307
2683,592184.5603913822
2684,324341.0501217132
2685,319677.47738997854
2686,241807.38056684905
2687,265358.42445108166
2688,199171.25670114375
2689,185842.82899954435
2690,456669.41584179446
2691,197572.50199637283
2692,149497.8936938297
2693,196623.3877955328
2694,142455.40319527296
2695,198454.27814662684
2696,190777.8198118993
2697,194746.9058816068
2698,188294.1415998472
2699,179755.50690136146
2700,158261.04204440876
2701,170716.09061694017
2702,130772.94302836568
2703,139238.42460630363
2704,139148.7889390053
2705,117790.87609234541
2706,115279.73060137204
2707,124919.06418269749
2708,124991.53913047952
2709,94360.12848024404
2710,132730.19893215303
2711,334485.1842515525
2712,442971.1520430132
2713,171386.00426538993
2714,164235.84750114105
2715,173963.51212149818
2716,169764.08759679206
2717,201813.42942682197
2718,223794.20598077425
2719,156374.5978526901
2720,168482.91866346254
2721,125268.54322333993
2722,176453.06428349053
2723,152334.3454428707
2724,128856.59480231014
2725,129167.26025318603
2726,139386.4716782603
2727,158946.43018266247
2728,172479.966980764
2729,149598.73434604343
2730,144265.4844617021
2731,130920.72220667433
2732,124422.42218174682
2733,146934.7682602587
2734,141474.47293081367
